storenum,OPENDATE,address,lat,long
1826,8/4/1992,"1819 EAST NOBLE AVENUE,Visalia,CA,93292",36.326113,-119.272573
1827,8/4/1992,"6545 NORTH LANDMARK DRIVE,Park City,UT,84098",40.727173,-111.547518
1828,8/4/1992,"250 CROSSROADS DR,Stevens Point,WI,54467",44.49366,-89.513148
1829,6/30/1992,"2523 E HWY 76,Marion,SC,29571",34.185404,-79.363137
1840,8/4/1992,"1205 SOUTH MAIN STREET,Manteca,CA,95337",37.786131,-121.216042
1841,9/30/1992,"1521 SAM'S CIRCLE,Chesapeake (E),VA,23320",36.771019,-76.251359
1842,11/2/1992,"4424 WEST WENDOVER AVE.,Greensboro,NC,27407",36.055538,-79.902839
1843,11/2/1992,"2375 NORTH 99 WEST,McMinnville,OR,97128",45.228356,-123.174662
1844,3/2/1993,"950 ROUTE 37 WEST,Toms River,NJ,8755",39.973873,-74.240417
1845,11/25/1992,"4700 FLAMINGO ROAD,Cooper City,FL,33330",26.060826,-80.313291
1846,9/1/1992,"199 WEST 5TH ST.,Douglas,AZ,85607",31.340025,-109.524942
1847,9/30/1992,"4980 EAST SILVER SPRINGS BLVD,Ocala,FL,34470",29.210792,-82.065622
1848,9/28/1993,"3 SOUTH 100 RT 53,Glen Ellyn,IL,60137",41.875465,-88.065729
1849,9/1/1992,"320 EAST HANES MILL ROAD,Winston-Salem,NC,27105",36.189828,-80.274614
1850,11/2/1992,"1730 LINCON WAY E,Chambersburg,PA,17201",39.92924,-77.636319
1851,2/2/1993,"7300 WEST MCNAB ROAD,N. Lauderdale,FL,33068",26.208279,-80.223239
1852,2/2/1993,"14000 WORTH AVE,Woodbridge,VA,22192",38.647064,-77.294622
1853,11/2/1992,"1231 SO. SANDERSON AVENUE,Hemet,CA,92545",33.725549,-117.006658
1915,2/2/1993,"57980 29 PALMS HWY,Yucca Valley,CA,92284",34.127707,-116.398364
1919,2/2/1993,"1000 OUTER W BROADWAY,Lincoln,ME,4457",45.363739,-68.470219
1947,4/30/1993,"902 ENGH ROAD,Omak,WA,98841",48.435232,-119.484181
1948,10/26/1993,"243 THREE SPRINGS DRIVE RD.,Weirton,WV,26062",40.400091,-80.54976
1949,3/31/1993,"10401 BENNETT ROAD,Fredonia,NY,14063",42.454241,-79.309923
1950,2/2/1993,"1532-1556 E. MEMORIAL DR.,Ahoskie,NC,27910",36.272242,-76.970753
1951,3/31/1993,"1775 EAST IDAHO AVE.,Ontario,OR,97914",44.024738,-116.939842
1952,4/30/1993,"8450 UNIVERSITY AVENUE NE,Fridley,MN,55432",45.123438,-93.265006
1953,3/31/1993,"279 FRANKLIN PLAZA,Louisburg,NC,27549",36.090357,-78.298559
1964,6/1/1993,"258 POST ROAD,Westerly,RI,2891",41.351688,-71.761337
1965,10/26/1993,"3201 MANAWA DR,Council Bluffs,IA,51503",41.227877,-95.847482
1966,2/2/1993,"4235 VETERAN DRIVE,Geneseo,NY,14454",42.800706,-77.787585
1967,6/1/1993,"1105 BOSTON ROAD,Springfield,MA,1119",42.13954,-72.500557
1968,8/31/1993,"645 SOUTH PHILADELPHIA BLVD,Aberdeen,MD,21001",39.497727,-76.174589
1969,1/25/1994,"900 WAL-MART WAY,Midlothian,VA,23113",37.503657,-77.628124
1970,7/27/1993,"280 WASHINGTON STREET,Hudson,MA,1749",42.373165,-71.562492
1971,3/2/1993,"3400 NORTH WEST 55TH STREET,Rochester,MN,55901",44.079534,-92.513401
1972,10/26/1993,"2700 LAS POSITAS ROAD,Livermore,CA,94550",37.698599,-121.768132
1973,6/1/1993,"350 E. FAIRMOUNT AVE,Jamestown,NY,14750",42.09922,-79.301001
1974,8/31/1993,"17 LUDLOW ROAD,Houlton,ME,4730",46.141624,-67.840607
1975,8/31/1993,"14 BOWEN STREET,Claremont,NH,3743",43.375904,-72.328186
1976,7/27/1993,"830 COUNTY ROUTE 64, BLD 3,Elmira,NY,14903",42.154444,-76.878782
1977,8/31/1993,"1872 ROUTE 88,Brick,NJ,8723",40.070614,-74.123421
1978,10/26/1993,"2505 NORTH OAK ROAD,Plymouth,IN,46563",41.363621,-86.32893
1979,1/4/1994,"15960 DAM ROAD,Clearlake,CA,95422",38.930122,-122.616463
1980,9/19/1995,"625 SCHOOL STREET,Putnam,CT,6260",41.924503,-71.888855
1981,10/26/1993,"45485 MIRAMAR WAY,California,MD,20619",38.293465,-76.500716
1982,4/30/1993,"955 NORTH MUTUAL WAY,Appleton,WI,54913",44.268412,-88.477529
1984,9/28/1993,"830 CURRAN MEMORIAL HWY,N. Adams,MA,1247",42.678448,-73.106812
1993,3/31/1993,"4828 LAKE ROAD SOUTH,Brockport,NY,14420",43.197386,-77.943772
1994,1/4/1994,"25 CONSUMER SQUARE,Plattsburgh,NY,12901",44.696061,-73.487705
2007,7/27/1993,"1005 N. STRATFORD ROAD,Moses Lake,WA,98837",47.141448,-119.278351
2008,8/31/1993,"1566 W MAIN ST EXTENSION,Grove City,PA,16127",41.169286,-80.113063
2022,1/4/1994,"474 BOSTON POST ROAD,North Windham,CT,6256",41.744633,-72.170296
2023,1/4/1994,"1355 EAST LEHMAN STREET,Lebanon,PA,17046",40.347216,-76.390546
2024,1/4/1994,"809 STATE ROAD 29 SOUTH,Tunkhannock,PA,18657",41.521223,-75.952195
2025,9/28/1993,"3010 W GRANT LINE ROAD,Tracey,CA,95304",37.754015,-121.472518
2027,10/26/1993,"12500 COUNTRY CLUB MALL RD SW,Lavale,MD,21502",39.624391,-78.837249
2037,5/17/1994,"909 EAST WISHKAH(HWY 12&101 E),Aberdeen,WA,98520",46.977255,-123.806055
2075,10/26/1994,"20120 PINEBROOK BLVD,Bend,OR,97702",44.021408,-121.318067
2077,9/27/1994,"31700 GRAPE STREET,Lake Elsinore,CA,92530",33.661365,-117.29638
2095,6/29/1994,"3005 CRANBERRY HWY (RT 6 & 28),Wareham,MA,2538",41.759132,-70.662163
2107,10/17/1995,"5783 SO. TRANSIT ROAD,Lockport,NY,14094",43.144088,-78.696885
2108,10/22/1994,"4620 BLACK HORSE PIKE,May's Landing,NJ,8330",37.575399,-118.7328
2109,1/3/1995,"2291 NORTH SECOND STREET,Millville,NJ,8332",39.423424,-75.039558
2110,5/17/1994,"14501 LAKEWOOD BLVD,Paramount,CA,90723",33.902283,-118.142946
2111,7/26/1994,"5335 HWY 280 SOUTH,Birmingham,AL,35242",33.419297,-86.674917
2112,10/18/1994,"4915 NORTH PIMA ROAD,Scottsdale,AZ,85251",33.508011,-111.891616
2123,1/25/1995,"4000 NEW BOSTON ROAD,Texarkana,TX,75501",33.443468,-94.100558
2124,3/22/1994,"3360 NEW GERMANY-TREBEIN ROAD,Beavercreek,OH,45431",39.77088,-84.056284
2125,1/25/1994,"7455 WEST COLFAX AVENUE,Lakewood,CO,80214",39.740393,-105.080133
2143,9/27/1994,"60 FAIRGROUNDS MARKET PLACE,Skowhegen,ME,4976",44.780121,-69.729836
2147,10/26/1994,"4000 HWY 93 SOUTH,Missoula,MT,59804",46.835878,-114.045458
2149,8/31/1994,"1575 COSHOCTON AVENUE,Mt. Vernon,OH,43050",40.402554,-82.443187
2150,1/3/1995,"710 DENNERY ROAD,San Diego (S),CA,92154",32.57858,-117.034929
2151,6/20/1995,"12555 WEST SUNRISE BLVD,Sunrise,FL,33323",26.145735,-80.317588
2152,5/17/1994,"141 WASHINGTON AVE EXTENSION,Albany,NY,12205",42.695452,-73.848798
2153,9/19/1995,"525 ALFRED STREET,Biddeford,ME,4005",43.477455,-70.499634
2154,8/31/1994,"2635 PLEASANT HILL ROAD,Duluth,GA,30096",33.971105,-84.148047
2155,10/26/1994,"677 TIMPANY BLVD,Gardner,MA,1440",42.550709,-71.991867
2156,1/3/1995,"750 MIDDLE COUNTRY ROAD,Middle Island,NY,11953",40.882471,-72.944987
2157,8/31/1994,"506 STATE ROAD,N. Dartmouth,MA,2747",41.640945,-71.007614
2183,10/18/1994,"1240 NORTH MAIN ST/RT 26,Oxford,ME,4270",44.141518,-70.474556
2206,11/1/1995,"27470 ALICIA PKWY,Laguna Niguel,CA,92677",33.5636,-117.715548
2207,5/2/1995,"7250 SO UNION PARK AVE,Midvale,UT,84047",40.619508,-111.856834
2208,10/26/1994,"511 NORTH ELMIRA STREET,Sayre,PA,18840",41.975351,-76.540941
2209,8/31/1994,"2850 MAPLE AVENUE,Zanesville,OH,43701",39.974977,-82.012976
2210,8/31/1994,"2055 NIAGARA FALLS BLVD,Amherst,NY,14228",43.010305,-78.822315
2211,1/29/1997,"1300 DORAL DRIVE,Boardman,OH,44514",41.028171,-80.631754
2213,1/31/1995,"3270 TELEGRAPH ROAD,St. Louis (S),MO,63125",38.497832,-90.300367
2214,10/11/1995,"5420 FOREST DRIVE,Columbia (E),SC,29206",34.02349,-80.953036
2215,7/26/1994,"2189 75TH STREET,Darien,IL,60561",41.75157,-87.983529
2218,5/2/1995,"26502 TOWNE CENTER DRIVE,Foothill Ranch,CA,92610",33.680231,-117.667831
2255,3/15/1995,"87 AIRPORT RD,Hazelton,PA,18201",40.923195,-75.995404
2256,5/31/1995,"200 NORTH COOPER ROAD,Henderson,NC,27536",36.335287,-78.441092
2257,1/31/1995,"13484 NORTHWEST FREEWAY,Houston,TX,77040",29.852581,-95.511234
2258,12/30/1995,"7910 RICHMOND HIGHWAY,Hybla Valley,VA,22306",38.743227,-77.084909
2271,1/3/1995,"1244 EAST GREEN BAY,Shawano,WI,54166",44.781837,-88.580949
2272,8/22/1995,"2775 DORCHESTER SQUARE,Cambridge,MD,21613",38.55457,-76.054019
2273,7/25/1995,"5323 EAST COURT ST NORTH,Flint,MI,48509",43.02039,-83.5995
2274,8/22/1995,"200 S.W. 12TH ST,Forest Lake,MN,55025",45.276957,-92.998829
2297,10/29/1996,"25450 THE OLD ROAD,Stevenson Ranch,CA,91381",34.382437,-118.571027
2299,7/16/1997,"161 BERLIN ROAD,Cromwell,CT,6416",41.606991,-72.71196
2300,10/29/1996,"250 SUMMIT PARK DR,Pittsburgh,PA,15275",40.448271,-80.177473
2306,5/31/1995,"5710 MCFARLAND BLVD,Northport,AL,35476",33.235339,-87.612757
2307,6/28/1995,"11327 SO JORDAN GATEWAY ROAD,Sandy,UT,84095",40.546128,-111.89866
2309,5/31/1995,"8288 CINCINNATI DAYTON ROAD,Cincinnati,OH,45069",39.345517,-84.395682
2322,7/25/1995,"577 GERMANTOWN PKWY,Germantown,TN,38018",35.120138,-89.800305
2323,3/15/2000,"3520 HUDSON DRIVE,Akron,OH,44224",41.165164,-81.476918
2325,2/20/1996,"3497 BETHEL ROAD SE,Port Orchard,WA,98366",47.516067,-122.631245
2359,11/1/1995,"3551 NORTH RIDGE EAST,Ashtabula,OH,44004",41.880534,-80.749533
2360,11/1/1995,"4725 ASHFORD-DUNWOODY,Atlanta,GA,30338",33.932593,-84.337491
2369,7/25/1995,"39 E MAIN/I-93 EXIT 20,Tilton,NH,3276",43.450645,-71.574898
2404,12/30/1995,"8500 JONES MALTSBURGER,San Antonio (C),TX,78216",29.515545,-98.483179
2405,11/1/1995,"4255 MCKINLEY PARKWAY,Hamburg,NY,14075",42.769022,-78.811383
2428,11/1/1995,"1701 S KANSAS AVE,Newton,KS,67114",38.023529,-97.336696
2429,11/1/1995,"1600 BECHTLE AVENUE,Springfield,OH,45504",39.946133,-83.833828
2434,12/28/1995,"1920 SO. STEPEHENSON AVE,Iron Mountain,MI,49801",45.809151,-88.041382
2435,5/19/1999,"2399 N. POINT BLVD,Dundalk,MD,21222",39.286112,-76.496841
2436,2/20/1996,"1320 LIBERTY ROAD,Eldersburg,MD,21784",39.403724,-76.949336
2437,9/15/1999,"8278 JAMES MADISON HWY,Warrenton,VA,20186",38.692297,-77.789391
2438,12/28/1995,"217 GARRISONVILLE ROAD,Garrisonville,VA,22554",38.472738,-77.415594
2440,3/27/1996,"210 WAL-MART PLAZA,Sylva,NC,28779",35.361728,-83.202384
2441,12/28/1995,"1505 MAIN STREET,Hamilton,OH,45013",39.42642,-84.596836
2444,7/17/1996,"2024 GENESEE STREET,Oneida,NY,13421",43.07613,-75.692328
2445,5/29/1996,"1515 BETHLEHEM PIKE,Hilltown,PA,19440",40.288213,-75.266614
2446,8/19/1998,"195 N.W. END BLVD.,Quakertown,PA,18951",40.445879,-75.359699
2552,10/29/1997,"4200 SOUTHEAST 82ND AVENUE,Portland (E),OR,97266",45.492,-122.578793
2553,3/20/1999,"6650 HEMBREE LANE,Windsor,CA,95492",38.526772,-122.790287
2554,1/26/1998,"13055 W RANCHO SANTE FE BLVD,Avondale,AZ,85323",33.460877,-112.338543
2555,4/21/1999,"117 WILTON BLVD,New Castle,DE,19720",39.65258,-75.623272
2556,1/27/1999,"1168 WEST BRANCH ST.,Arroyo Grande,CA,93420",35.126577,-120.597257
2557,10/14/1998,"8400 ROSEDALE HWY,Bakersfield (NW),CA,93312",35.383532,-119.095005
2558,1/27/1999,"44575 MOUND ROAD,Sterling Heights,MI,48314",42.621538,-83.05213
2559,10/14/1998,"29240 VAN DYKE AVE.,Warren,MI,48093",42.508423,-83.028387
2560,5/19/1999,"11416 OCEAN GATEWAY,Berlin,MD,21811",38.342376,-75.15905
2561,1/27/1999,"4950 WEST 23RD STREET,Erie (W),PA,16506",42.069547,-80.189008
2562,8/13/1997,"2160 C0MMERCE ROAD,Goodland,KS,67735",39.334068,-101.726557
2563,8/13/1997,"735 NORTH GOSPEL STREET,Paoli,IN,47454",38.563972,-86.466148
2564,1/26/2000,"1036 U.S. HWY 211 WEST,Luray,VA,22835",38.660946,-78.491165
2565,8/13/1997,"197 MADISON HEIGHTS SQ,Madison Heights,VA,24572",37.462292,-79.116257
2566,10/29/1997,"96 PATRICK HENRY WAY,Charles Town,WV,25414",39.300345,-77.830824
2567,1/26/1998,"4542 KENOWA AVENUE,Grandville,MI,49418",42.882519,-85.782261
2568,5/20/1998,"8333 VAN NUYS BLVD,Panorama City,CA,91402",34.222001,-118.448775
2593,1/26/1998,"2310 E SERENE AVENUE,Las Vegas,NV,89123",36.020493,-115.120125
2594,10/27/1999,"1400 164TH ST. S.W.,Lynnwood,WA,98037",47.849756,-122.253632
2595,4/18/2001,"8924 QUILCEDA BLVD,Marysville,WA,98271",48.077973,-122.185841
2596,1/26/1998,"2021 MARKET STREET,Mount Vernon,WA,98273",48.438729,-122.338197
2597,7/21/1999,"R.R.#1-BOX 750(WALMART PLAZA),Cranberry,PA,16319",41.315125,-79.648886
2598,8/19/1998,"3661 TRUXEL ROAD,Sacramento(NW),CA,95833",38.637176,-121.503609
2611,10/27/1999,"900 SUMMIT RIDGE PLAZA,Mt. Pleasant,PA,15666",40.128119,-79.547602
2612,5/20/1998,"1850 NORTH ZARAGOZA RD,El Paso (NE),TX,79936",31.758122,-106.271891
2613,1/26/1998,"1875 EAST MANSFIELD,Bucyrus,OH,44820",40.812511,-82.946795
2614,10/13/1999,"5370 ALLENTOWN PIKE,Reading,PA,19560",40.415552,-75.919865
2615,9/16/1998,"3274 INNER PERIMETER ROAD,Valdosta (N),GA,31602",30.88255,-83.29066
2616,1/26/1998,"1307 HIGHWAY K,O'Fallon,MO,63366",38.793997,-90.698913
2617,1/26/1998,"3010 POTATO ROAD,Winnemucca,NV,89445",40.954058,-117.744564
2618,1/27/1999,"3301 PONTIAC TRAIL ROAD,Commerce,MI,48382",42.59205,-83.495309
2634,4/15/1998,"491 MAIN STREET,Gorham,NH,3581",44.41814,-71.194
2658,10/14/1998,"1515 WEST PARADISE DR.,West Bend,WI,53095",43.397833,-88.196387
2659,8/19/1998,"206 U.S. ROUTE 1,Falmouth,ME,4105",43.719521,-70.232918
2729,10/24/2001,"1250 EAST MAGNOLIA ST,Fort Collins (N),CO,80524",40.584388,-105.055104
2730,1/26/2000,"110 RIVER OAKS DRIVE,Tarboro,NC,27886",35.883484,-77.548271
2732,1/26/2000,"600 HWY 61,Villa Rica,GA,30180",33.719058,-84.936107
2733,7/21/1999,"1009 ST. PATRICKS DRIVE,Perry,GA,31069",32.471214,-83.742663
2734,6/16/1999,"601 12TH AVENUE N.E.,Norman,OK,73071",35.225779,-97.423561
2735,10/24/2001,"4420 FLORIN ROAD,Sacramento,CA,95823",38.496022,-121.454727
2739,8/18/1999,"701 MCMEANS AVENUE,Bay Minette,AL,36507",30.884715,-87.788038
2777,5/17/2000,"13770 WEST BELL ROAD,Surprise,AZ,85374",33.638714,-112.35617
2778,1/24/2001,"1695 NO. ARIZONA BLVD,Coolidge,AZ,85228",33.000098,-111.523981
2780,8/16/2000,"5108 EAST CLEVELAND BLVD,Caldwell,ID,83607",43.632934,-116.643652
2781,8/16/2000,"2100 12TH AVENUE ROAD,Nampa,ID,83686",43.5493,-116.572758
2782,8/16/2000,"2745 AMERICAN LEGION BLVD.,Mountain Home,ID,83647",43.135603,-115.666227
2783,1/26/2000,"500 WEST NEW CIRCLE ROAD,Lexington,KY,40511",38.072626,-84.482847
2820,1/26/2000,"1055 RYAN ROAD,Worthington,MN,56187",43.634848,-95.600811
2821,3/15/2000,"2501 SHEILA LANE,Richmond,VA,23225",37.534572,-77.532654
2822,3/15/2000,"28270 WALKER SOUTH,Walker,LA,70785",30.475966,-90.863286
2823,1/26/2000,"2900 PIKE STREET,Parkersburg,WV,26101",39.217298,-81.545609
2853,1/24/2001,"40 DRURY DRIVE,La Plata,MD,20646",38.549744,-76.984238
2854,8/22/2001,"180 RIVER ROAD,Lisbon,CT,6351",44.012268,-70.088074
2855,10/25/2000,"16100 WEST 65TH STREET,Shawnee,KS,66217",39.009589,-94.772382
2856,1/26/2000,"201 SOUTH SALEM STREET,Oak Grove,MO,64075",39.0153,-94.12405
2857,2/28/2001,"8551 N.BOARDWALK AVE.,Kansas City (NW),MO,64154",39.252423,-94.654134
2859,8/22/2001,"2150 CHILI AVENUE,Gates,NY,14624",43.131809,-77.687224
2873,1/24/2001,"2001 WEST MAPLE ROAD,Troy,MI,48084",42.547661,-83.176342
2874,4/17/2002,"200 DUTCH MEADOWS LANE,Glenville,NY,12302",42.839381,-73.94615
2881,7/18/2001,"1471 EAST OSCEOLA PARKWAY,Kissimmee (E),FL,34744",28.34064,-81.386479
2882,1/24/2001,"9451 DUNKIRK LANE NO.,Maple Grove,MN,55311",45.12541,-93.491717
2883,7/12/2000,"8801 OHIO DRIVE,Plano,TX,75024",33.096966,-96.796905
2884,1/24/2001,"8060 WEST TROPICAL PKWY,Las Vegas,NV,89149",36.270248,-115.271671
2885,1/26/2000,"199 CONNELL HIGHWAY,Newport,RI,2840",41.510601,-71.317894
2886,9/18/2002,"8500 WASHINGTON BLVD,Pico Rivera,CA,90660",33.986786,-118.103831
2888,3/14/2001,"100 NO LONDONDERRY SQUARE,Palmyra,PA,17078",40.320368,-76.569018
2889,5/17/2000,"2715 S. 25TH ST.,Clinton,IA,52732",41.817348,-90.244327
2890,3/17/2004,"5955 ZEBULON ROAD,Macon,GA,31201",32.87988,-83.760133
2902,6/19/2002,"121 WORCESTER ROAD,Framingham,MA,1701",42.298805,-71.397743
2903,5/17/2000,"66-4 PARKHURST RD,Chelmsford,MA,1824",42.616215,-71.36335
2904,7/19/2000,"700 OAK STREET,Brockton,MA,2301",44.122856,-81.149055
2939,1/24/2001,"200 MARKETPLACE DRIVE,Richland,MS,39218",32.219911,-90.154237
2941,1/23/2002,"5200 WINDWARD PARKWAY,Alpharetta,GA,30004",34.09217,-84.276754
2955,9/18/2002,"1701 WEST 133RD STREET,Kansas City (S),MO,64145",38.886527,-94.605906
2956,9/15/2004,"1401 ILLINOIS ROUTE 59,Joliet (N),IL,60431",41.54722,-88.199664
2957,2/28/2001,"1583 HWY 10 WEST,Detroit Lakes,MN,56501",46.82746,-95.877972
2980,5/19/2004,"8520 NORTH BEACH STREET,Forth Worth,TX,76137",32.86099,-97.289899
2985,1/23/2002,"7065 NORTH INGRAM AVENUE,Fresno (N),CA,93650",36.838606,-119.80187
2986,3/17/2004,"1155 WINNECONNE AVENUE,Neenah,WI,54956",44.174987,-88.49286
2988,10/11/2000,"2625 NO. HWY 27,LaFayette,GA,30728",34.746197,-85.269802
2989,8/24/2005,"44009 OSGOOD ROAD,Fremont,CA,94539",37.512139,-121.941215
3207,1/21/2004,"1601 RINEHART ROAD,Sanford,FL,32771",28.802744,-81.331027
3208,4/18/2001,"660 SOUTH 1750 WEST,Springville,UT,84663",40.156939,-111.642411
3209,1/24/2001,"18185 ZANE STREET,Elk River,MN,55330",45.300568,-93.551901
3210,10/24/2001,"2760 NO. DIRKSEN PKWY,Springfield (NE),IL,62702",39.840275,-89.604449
3213,1/24/2001,"3040 COLLEGE PARK DRIVE,The Woodlands (N),TX,77384",30.207374,-95.459629
3214,1/24/2001,"6259 COLLEGE DRIVE,Suffolk (N),VA,23435",36.881776,-76.425762
3216,5/16/2001,"1149 NIMMO PARKWAY,Virginia Beach (SE),VA,23456",36.761607,-76.007059
3217,5/16/2001,"1860 EAST MAIN ST.,Othello,WA,99344",46.826212,-119.153194
3218,1/23/2002,"20307 MOUNTAIN HWY EAST,Spanaway,WA,98387",47.072857,-122.420577
3219,1/22/2003,"731 EAST ROCHAMBEAU ROAD,Williamsburg,VA,23188",37.347279,-76.739189
3220,1/23/2002,"2610 SOUTH PIONEER ROAD,St. George (S),UT,84790",37.053829,-113.588645
3232,1/23/2002,"7671 SOUTH 3800 WEST,West Jordan,UT,84084",40.60943,-111.981429
3233,2/20/2002,"2025 PAUL BUNYAN DRIVE N.W.,Bemidji,MN,56601",47.494971,-94.908238
3234,2/20/2002,"4331 HIGHWAY 66,Rogersville,TN,37857",36.397538,-83.016438
3235,9/14/2005,"1425 NORTHEAST 163RD STREET,North Miami Beach,FL,33162",25.925675,-80.171449
3237,10/16/2002,"5521 E ARROWHEAD PARKWAY,Sioux Falls (E),SD,57110",43.543912,-96.660879
3254,1/21/2004,"5260 WEST 7TH STREET,Reno,NV,89523",39.538021,-119.868381
3255,8/15/2001,"505 SO. DUNLAP AVENUE,Savoy,IL,61874",40.048356,-88.252535
3362,10/26/2005,"14800 FORT CAMPBELL BLVD,Oak Grove,KY,42262",36.666905,-87.443604
3395,7/20/2005,"3501 SOUTH LOCUST STREET,Grand Island,NE,68801",40.885276,-98.3397
3463,8/14/2002,"1208 EAST BRANDON BLVD,Brandon (E),FL,33511",27.937893,-82.264579
3464,5/15/2002,"3943 GRAND AVENUE,Chino,CA,91710",33.997469,-117.717999
3465,3/19/2003,"5010 NORTH 95TH AVE,Glendale,AZ,85305",33.509002,-112.26387
3469,10/24/2001,"1601 WEST EDGAR ROAD,Linden,NJ,7036",40.613628,-74.255302
3471,3/20/2002,"3105 COBB PARKWAY NORTH,Acworth,GA,30101",34.03423,-84.675619
3472,1/23/2002,"3050 EAST MULLAN AVENUE,Post Falls,ID,83854",47.715889,-116.90699
3473,3/20/2002,"4505 WEST CHARLESTON BLVD,Las Vegas (W.Central),NV,89102",36.159064,-115.201507
3474,7/21/2004,"6225 EAST STATE ROAD 64,Brandenton,FL,34208",27.493213,-82.482636
3475,9/19/2001,"650 SOUTH TROOPER ROAD,West Norriton,PA,19403",40.128331,-75.404009
3476,10/16/2002,"39500 FORD ROAD,Canton,MI,48187",42.323448,-83.429929
3477,10/30/2002,"7250 CARSON BLVD,Long Beach (N),CA,90808",33.831312,-118.088733
3480,6/19/2002,"775 REGIONAL PARK ROAD,Lebanon,VA,24266",36.899916,-82.04906
3492,4/17/2002,"11411 EAST KELLOGG,Wichita (E),KS,67207",37.677966,-97.205649
3493,1/23/2002,"1021 ARNOLD DR,Martinez,CA,94553",37.995681,-122.109318
3494,1/28/2004,"732 CENTER DRIVE,San Marcos,CA,92069",33.136592,-117.12321
3495,3/20/2002,"2315 MADISON STREET,Clarksville (S),TN,37043",36.508247,-87.271487
3496,8/14/2002,"5825 WEST HOPE AVENUE,Milwaukee (C),WI,53216",43.09349,-87.985107
3497,8/14/2002,"428 WALTON DRIVE,Plymouth,WI,53073",43.75356,-87.943131
3498,3/20/2002,"4405 PHEASANT RIDGE DRIVE N.E,Blaine,MN,55449",45.164663,-93.157677
3516,5/19/2004,"1360 EASTLAKE PARKWAY,Chula Vista,CA,91915",32.633589,-116.967495
3518,7/17/2002,"2320 BOB BULLOCK LOOP,Laredo (SE),TX,78043",27.518845,-99.448478
3520,10/27/2004,"400 PARK PLACE,Secaucus,NJ,7094",40.790714,-74.044243
3522,5/19/2004,"3250 BIG DALTON AVENUE,Baldwin Park,CA,91706",34.072739,-117.96353
3523,1/27/2006,"26471 Carl Boyer Dr,Santa Clarita,CA,91350",34.414154,-118.504456
3524,10/20/2004,"605 FLETCHER PARKWAY,El Cajon (C),CA,92020",32.807561,-116.969943
3526,10/30/2002,"7305 BROAD STREET,Brooksville (E),FL,34601",28.536171,-82.406209
3527,1/21/2004,"1675 ST. LUCIE WEST BLVD,St. Lucie,FL,34986",27.312049,-80.402084
3528,7/17/2002,"1053 FRONTAGE DRIVE EAST,Wiggins,MS,39577",30.854784,-89.157179
3529,3/19/2003,"10735 PENDLETON PIKE,Lawrence,IN,46236",39.85993,-85.977911
3568,10/16/2002,"3180 SOUTH 5600 WEST,West Valley City,UT,84120",40.702239,-112.024902
3569,10/3/2003,"12900 NO. I-35 SVC RD SB,Austin,TX,78753",30.41293,-97.67408
3570,2/20/2002,"4471 WASHINGTON ROAD,Evans,GA,30809",33.546392,-82.146679
3590,7/16/2003,"3101 FLOYD BLVD,Sioux City,IA,51108",42.529222,-96.373758
3591,4/16/2003,"18700 STATE HIGHWAY 105 WEST,Conroe,TX,77356",30.382184,-95.651219
3595,7/17/2002,"7701 SOUTH RAEFORD ROAD,Fayetteville,NC,28304",35.027972,-79.053412
3596,1/22/2003,"2250 MAIN STREET NW,Los Lunas,NM,87031",34.81528,-106.763952
3597,8/25/2004,"2101 GATEWAY CENTER DRIVE,Belvidere,IL,61008",42.239942,-88.818373
3598,1/22/2003,"235 RIDGEDALE AVENUE,Cedar Knolls,NJ,7927",40.812023,-74.456696
3608,1/31/2006,"6067 N Ridge Rd,Madison,OH,44057",41.80176,-81.071528
3624,7/20/2005,"9320 CEDAR STREET,Monticello,MN,55362",45.286043,-93.803865
3630,1/23/2006,"5491 Bus Hwy 51,Marion,IA,52302",42.03392,-91.555909
3632,8/24/2005,"655 WEST SANILAC ROAD,Sandusky,MI,48471",43.420723,-82.856539
5048,8/20/2003,"30729 LYON CENTER DRIVE EAST,Milford,MI,48165",42.516502,-83.612992
5049,1/21/2004,"13420 COAL MINE AVE,Littleton,CO,80127",39.607136,-105.149256
5097,9/24/2003,"5650 BAY ROAD,Saginaw,MI,48604",43.48915,-83.974154
5099,10/29/2003,"2545 RIMROCK AVE,Grand Junction,CO,81505",39.078921,-108.583648
5101,5/21/2003,"300 SOUTH HIGHWAY 160,Pahrump,NV,89048",36.212362,-115.989969
5103,6/18/2003,"4600 E. ROOSEVELT BLVD, BLDG G,Philadelphia,PA,19124",40.028368,-75.099501
5104,8/20/2003,"1701 WEST DOROTHY LANE,Kettering,OH,45439",39.70896,-84.202479
5111,1/28/2004,"1501 ROUTE 22 WEST,Watchung,NJ,7069",40.639278,-74.419632
5131,1/25/2006,"3461 Horizon Blvd,Bensalem,PA,19020",40.136599,-74.965355
5136,8/20/2003,"1131 NORTH BEALE ROAD,Marysville,CA,95901",39.125474,-121.574445
5137,10/27/2004,"6101 SOUTH AURORA PARKWAY,Aurora (SE),CO,80016",39.606378,-104.70312
5139,10/29/2003,"235 EAST DORSET DRIVE,Dixon,CA,95620",38.470756,-121.818707
5140,5/19/2004,"5500 GROSSMONT CENTER DRIVE,La Mesa,CA,91942",32.77989,-117.009641
5170,1/21/2004,"3001 SILVERBERG DRIVE,Sidney,NE,69162",41.116773,-102.947133
